TWTR (TWITTER INC),33.06,-0.55,
Feb 18 2018 @ 14:55 ET,Bid,33.05,Ask,33.06,Size,0x0,Vol,27900974,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
18 Sep 39.00 (TWTR1821I39-8),2.43,0.0,2.81,3.05,0,817,18 Sep 39.00 (TWTR1821U39-8),0.0,0.0,8.30,8.45,0,100,
18 Sep 39.00 (TWTR1821I39-A),3.25,0.0,2.81,2.93,0,817,18 Sep 39.00 (TWTR1821U39-A),9.90,0.0,8.30,8.45,0,100,
18 Sep 39.00 (TWTR1821I39-B),2.16,0.0,2.75,3.00,0,817,18 Sep 39.00 (TWTR1821U39-B),0.0,0.0,8.05,8.45,0,100,
18 Sep 39.00 (TWTR1821I39-E),3.50,0.0,2.81,3.00,0,817,18 Sep 39.00 (TWTR1821U39-E),0.0,0.0,8.30,8.45,0,100,
18 Sep 39.00 (TWTR1821I39-I),3.00,0.0,2.81,2.92,0,817,18 Sep 39.00 (TWTR1821U39-I),9.90,0.0,8.30,8.45,0,100,
18 Sep 39.00 (TWTR1821I39-J),3.50,0.0,2.73,2.98,0,817,18 Sep 39.00 (TWTR1821U39-J),12.75,0.0,8.30,8.45,0,100,
18 Sep 39.00 (TWTR1821I39-K),0.0,0.0,0.56,5.50,0,817,18 Sep 39.00 (TWTR1821U39-K),0.0,0.0,8.30,8.45,0,100,
18 Sep 39.00 (TWTR1821I39-O),3.30,0.0,2.81,2.93,0,817,18 Sep 39.00 (TWTR1821U39-O),9.70,0.0,8.05,8.45,0,100,
18 Sep 39.00 (TWTR1821I39-OG),2.88,-0.42,2.71,2.99,10,817,18 Sep 39.00 (TWTR1821U39-OG),9.70,0.0,8.05,8.45,0,100,
18 Sep 39.00 (TWTR1821I39-P),2.55,0.0,2.81,2.92,0,817,18 Sep 39.00 (TWTR1821U39-P),9.90,0.0,8.30,8.45,0,100,
18 Sep 39.00 (TWTR1821I39-S),3.00,0.0,2.81,2.92,0,817,18 Sep 39.00 (TWTR1821U39-S),0.0,0.0,8.30,8.45,0,100,
18 Sep 39.00 (TWTR1821I39-X),3.40,0.0,2.81,2.98,0,817,18 Sep 39.00 (TWTR1821U39-X),12.75,0.0,8.30,8.45,0,100,
18 Sep 39.00 (TWTR1821I39-Y),0.0,0.0,2.81,2.99,0,817,18 Sep 39.00 (TWTR1821U39-Y),0.0,0.0,8.05,8.45,0,100,
18 Sep 40.00 (TWTR1821I40),2.59,-0.40,2.54,2.66,23,717,18 Sep 40.00 (TWTR1821U40),9.10,0.0,9.05,9.20,1,0,
18 Sep 40.00 (TWTR1821I40-3),2.51,0.0,2.54,2.70,0,717,18 Sep 40.00 (TWTR1821U40-3),0.0,0.0,9.05,9.20,0,0,
18 Sep 40.00 (TWTR1821I40-4),2.98,0.0,2.54,2.69,0,717,18 Sep 40.00 (TWTR1821U40-4),0.0,0.0,9.05,9.20,0,0,
18 Sep 40.00 (TWTR1821I40-8),2.65,0.0,2.54,2.71,0,717,18 Sep 40.00 (TWTR1821U40-8),0.0,0.0,9.05,9.20,0,0,
18 Sep 40.00 (TWTR1821I40-A),2.60,0.0,2.54,2.67,1,717,18 Sep 40.00 (TWTR1821U40-A),0.0,0.0,9.05,9.20,0,0,
18 Sep 40.00 (TWTR1821I40-B),0.0,0.0,2.49,2.74,0,717,18 Sep 40.00 (TWTR1821U40-B),0.0,0.0,8.85,9.20,0,0,
18 Sep 40.00 (TWTR1821I40-E),2.63,-0.42,2.54,2.75,21,717,18 Sep 40.00 (TWTR1821U40-E),0.0,0.0,9.05,9.20,0,0,
18 Sep 40.00 (TWTR1821I40-I),3.05,0.0,2.54,2.67,0,717,18 Sep 40.00 (TWTR1821U40-I),0.0,0.0,9.05,9.20,0,0,
18 Sep 40.00 (TWTR1821I40-J),0.0,0.0,2.54,2.74,0,717,18 Sep 40.00 (TWTR1821U40-J),0.0,0.0,8.85,9.20,0,0,
18 Sep 40.00 (TWTR1821I40-K),0.0,0.0,2.54,5.00,0,717,18 Sep 40.00 (TWTR1821U40-K),0.0,0.0,6.50,9.20,0,0,
18 Sep 40.00 (TWTR1821I40-O),3.15,0.0,2.54,2.68,0,717,18 Sep 40.00 (TWTR1821U40-O),9.10,0.0,9.05,9.20,1,0,
18 Sep 40.00 (TWTR1821I40-OG),2.59,0.0,2.45,2.73,1,717,18 Sep 40.00 (TWTR1821U40-OG),0.0,0.0,8.90,9.20,0,0,
18 Sep 40.00 (TWTR1821I40-P),2.97,0.0,2.54,2.66,0,717,18 Sep 40.00 (TWTR1821U40-P),0.0,0.0,9.05,9.20,0,0,
18 Sep 40.00 (TWTR1821I40-S),3.15,0.0,2.54,2.67,0,717,18 Sep 40.00 (TWTR1821U40-S),0.0,0.0,9.05,9.20,0,0,
18 Sep 40.00 (TWTR1821I40-X),2.99,0.0,2.54,2.68,0,717,18 Sep 40.00 (TWTR1821U40-X),0.0,0.0,9.05,9.20,0,0,
18 Sep 40.00 (TWTR1821I40-Y),0.0,0.0,2.54,2.74,0,717,18 Sep 40.00 (TWTR1821U40-Y),0.0,0.0,8.85,9.20,0,0,
18 Sep 41.00 (TWTR1821I41),2.41,-0.30,2.32,2.42,1,61,18 Sep 41.00 (TWTR1821U41),9.85,0.0,9.80,9.95,2,0,
18 Sep 41.00 (TWTR1821I41-3),0.0,0.0,2.32,2.50,0,61,18 Sep 41.00 (TWTR1821U41-3),0.0,0.0,9.80,9.95,0,0,
18 Sep 41.00 (TWTR1821I41-4),0.0,0.0,2.23,2.46,0,61,18 Sep 41.00 (TWTR1821U41-4),0.0,0.0,9.80,9.95,0,0,
18 Sep 41.00 (TWTR1821I41-8),0.0,0.0,2.32,2.50,0,61,18 Sep 41.00 (TWTR1821U41-8),0.0,0.0,9.80,9.95,0,0,
18 Sep 41.00 (TWTR1821I41-A),0.0,0.0,2.32,2.43,0,61,18 Sep 41.00 (TWTR1821U41-A),0.0,0.0,9.80,9.95,0,0,
18 Sep 41.00 (TWTR1821I41-B),0.0,0.0,2.26,2.51,0,61,18 Sep 41.00 (TWTR1821U41-B),0.0,0.0,9.60,9.95,0,0,
18 Sep 41.00 (TWTR1821I41-E),2.41,-0.30,2.32,2.51,1,61,18 Sep 41.00 (TWTR1821U41-E),0.0,0.0,9.80,9.95,0,0,
18 Sep 41.00 (TWTR1821I41-I),0.0,0.0,2.32,2.42,0,61,18 Sep 41.00 (TWTR1821U41-I),0.0,0.0,9.80,9.95,0,0,
18 Sep 41.00 (TWTR1821I41-J),0.0,0.0,2.32,2.49,0,61,18 Sep 41.00 (TWTR1821U41-J),0.0,0.0,9.80,9.95,0,0,
18 Sep 41.00 (TWTR1821I41-K),0.0,0.0,0.0,5.00,0,61,18 Sep 41.00 (TWTR1821U41-K),0.0,0.0,9.80,9.95,0,0,
18 Sep 41.00 (TWTR1821I41-O),2.40,0.0,2.32,2.44,0,61,18 Sep 41.00 (TWTR1821U41-O),9.85,0.0,9.80,9.95,2,0,
18 Sep 41.00 (TWTR1821I41-OG),2.80,0.0,2.21,2.50,0,61,18 Sep 41.00 (TWTR1821U41-OG),0.0,0.0,9.60,9.95,0,0,
18 Sep 41.00 (TWTR1821I41-P),0.0,0.0,2.32,2.42,0,61,18 Sep 41.00 (TWTR1821U41-P),0.0,0.0,9.80,9.95,0,0,
18 Sep 41.00 (TWTR1821I41-S),2.80,0.0,2.32,2.42,0,61,18 Sep 41.00 (TWTR1821U41-S),0.0,0.0,9.80,9.95,0,0,
18 Sep 41.00 (TWTR1821I41-X),1.99,0.0,2.32,2.44,0,61,18 Sep 41.00 (TWTR1821U41-X),0.0,0.0,9.80,9.95,0,0,
18 Sep 41.00 (TWTR1821I41-Y),2.25,0.0,2.21,2.50,0,61,18 Sep 41.00 (TWTR1821U41-Y),0.0,0.0,9.80,9.95,0,0,
18 Sep 42.00 (TWTR1821I42),2.60,0.0,2.09,2.20,0,124,18 Sep 42.00 (TWTR1821U42),10.75,+0.45,10.60,10.75,24,16,
18 Sep 42.00 (TWTR1821I42-3),0.0,0.0,2.09,2.25,0,124,18 Sep 42.00 (TWTR1821U42-3),0.0,0.0,10.35,10.75,0,16,
18 Sep 42.00 (TWTR1821I42-4),2.58,0.0,2.09,2.29,0,124,18 Sep 42.00 (TWTR1821U42-4),10.50,0.0,10.60,10.75,20,16,
18 Sep 42.00 (TWTR1821I42-8),0.0,0.0,2.09,2.29,0,124,18 Sep 42.00 (TWTR1821U42-8),0.0,0.0,10.60,10.75,0,16,
18 Sep 42.00 (TWTR1821I42-A),0.0,0.0,2.00,2.29,0,124,18 Sep 42.00 (TWTR1821U42-A),0.0,0.0,10.55,10.75,0,16,
18 Sep 42.00 (TWTR1821I42-B),0.0,0.0,2.00,2.29,0,124,18 Sep 42.00 (TWTR1821U42-B),0.0,0.0,10.40,10.75,0,16,
18 Sep 42.00 (TWTR1821I42-E),2.59,0.0,2.09,2.30,0,124,18 Sep 42.00 (TWTR1821U42-E),0.0,0.0,10.60,10.75,0,16,
18 Sep 42.00 (TWTR1821I42-I),2.60,0.0,2.09,2.21,0,124,18 Sep 42.00 (TWTR1821U42-I),0.0,0.0,10.60,10.75,0,16,
18 Sep 42.00 (TWTR1821I42-J),0.0,0.0,2.00,2.29,0,124,18 Sep 42.00 (TWTR1821U42-J),0.0,0.0,10.60,10.75,0,16,
18 Sep 42.00 (TWTR1821I42-K),0.0,0.0,0.0,5.00,0,124,18 Sep 42.00 (TWTR1821U42-K),0.0,0.0,8.00,10.75,0,16,
18 Sep 42.00 (TWTR1821I42-O),0.0,0.0,1.99,2.30,0,124,18 Sep 42.00 (TWTR1821U42-O),10.75,-1.40,10.60,10.75,3,16,
18 Sep 42.00 (TWTR1821I42-OG),0.0,0.0,1.99,2.29,0,124,18 Sep 42.00 (TWTR1821U42-OG),10.50,0.0,10.40,10.75,1,16,
18 Sep 42.00 (TWTR1821I42-P),0.0,0.0,2.09,2.20,0,124,18 Sep 42.00 (TWTR1821U42-P),0.0,0.0,10.60,10.75,0,16,
18 Sep 42.00 (TWTR1821I42-S),0.0,0.0,2.09,2.21,0,124,18 Sep 42.00 (TWTR1821U42-S),10.30,0.0,10.60,10.75,0,16,
18 Sep 42.00 (TWTR1821I42-X),2.40,0.0,2.09,2.48,0,124,18 Sep 42.00 (TWTR1821U42-X),0.0,0.0,10.60,10.75,0,16,
18 Sep 42.00 (TWTR1821I42-Y),2.58,0.0,2.00,2.29,0,124,18 Sep 42.00 (TWTR1821U42-Y),0.0,0.0,10.35,10.75,0,16,
18 Sep 43.00 (TWTR1821I43),2.00,-0.44,1.90,2.00,63,16,18 Sep 43.00 (TWTR1821U43),11.45,+0.25,11.40,11.55,16,32,
18 Sep 43.00 (TWTR1821I43-3),1.96,0.0,1.90,2.09,21,16,18 Sep 43.00 (TWTR1821U43-3),0.0,0.0,11.35,11.55,0,32,
18 Sep 43.00 (TWTR1821I43-4),0.0,0.0,1.90,2.04,0,16,18 Sep 43.00 (TWTR1821U43-4),11.35,+0.20,11.40,11.55,10,32,
18 Sep 43.00 (TWTR1821I43-8),0.0,0.0,1.90,2.09,0,16,18 Sep 43.00 (TWTR1821U43-8),0.0,0.0,11.25,11.55,0,32,
18 Sep 43.00 (TWTR1821I43-A),0.0,0.0,1.90,2.02,0,16,18 Sep 43.00 (TWTR1821U43-A),0.0,0.0,11.35,11.55,0,32,
18 Sep 43.00 (TWTR1821I43-B),0.0,0.0,1.82,2.10,0,16,18 Sep 43.00 (TWTR1821U43-B),0.0,0.0,11.15,11.55,0,32,
18 Sep 43.00 (TWTR1821I43-E),2.44,0.0,1.90,2.08,0,16,18 Sep 43.00 (TWTR1821U43-E),0.0,0.0,11.40,11.55,0,32,
18 Sep 43.00 (TWTR1821I43-I),0.0,0.0,1.90,2.01,0,16,18 Sep 43.00 (TWTR1821U43-I),0.0,0.0,11.40,11.55,0,32,
18 Sep 43.00 (TWTR1821I43-J),0.0,0.0,1.82,2.09,0,16,18 Sep 43.00 (TWTR1821U43-J),0.0,0.0,11.15,11.55,0,32,
18 Sep 43.00 (TWTR1821I43-K),0.0,0.0,1.90,5.00,0,16,18 Sep 43.00 (TWTR1821U43-K),0.0,0.0,9.00,11.55,0,32,
18 Sep 43.00 (TWTR1821I43-O),2.25,0.0,1.90,2.03,0,16,18 Sep 43.00 (TWTR1821U43-O),11.45,+0.25,11.35,11.55,4,32,
18 Sep 43.00 (TWTR1821I43-OG),0.0,0.0,1.80,2.09,0,16,18 Sep 43.00 (TWTR1821U43-OG),11.35,+0.15,11.15,11.55,1,32,
18 Sep 43.00 (TWTR1821I43-P),1.96,0.0,1.90,2.00,21,16,18 Sep 43.00 (TWTR1821U43-P),11.35,0.0,11.40,11.55,1,32,
18 Sep 43.00 (TWTR1821I43-S),2.00,+0.04,1.90,2.01,21,16,18 Sep 43.00 (TWTR1821U43-S),0.0,0.0,11.40,11.55,0,32,
18 Sep 43.00 (TWTR1821I43-X),0.0,0.0,1.90,2.03,0,16,18 Sep 43.00 (TWTR1821U43-X),0.0,0.0,11.40,11.55,0,32,
18 Sep 43.00 (TWTR1821I43-Y),0.0,0.0,1.90,2.10,0,16,18 Sep 43.00 (TWTR1821U43-Y),0.0,0.0,11.20,11.55,0,32,
18 Sep 44.00 (TWTR1821I44),2.22,0.0,1.66,1.82,0,12,18 Sep 44.00 (TWTR1821U44),12.30,+0.40,12.20,12.35,4,27,
18 Sep 44.00 (TWTR1821I44-3),0.0,0.0,1.66,1.92,0,12,18 Sep 44.00 (TWTR1821U44-3),0.0,0.0,12.00,12.35,0,27,
18 Sep 44.00 (TWTR1821I44-4),0.0,0.0,1.66,1.92,0,12,18 Sep 44.00 (TWTR1821U44-4),11.95,0.0,12.00,12.35,0,27,
18 Sep 44.00 (TWTR1821I44-8),0.0,0.0,1.66,1.92,0,12,18 Sep 44.00 (TWTR1821U44-8),0.0,0.0,12.20,12.35,0,27,
18 Sep 44.00 (TWTR1821I44-A),0.0,0.0,1.66,1.92,0,12,18 Sep 44.00 (TWTR1821U44-A),0.0,0.0,12.10,12.35,0,27,
18 Sep 44.00 (TWTR1821I44-B),0.0,0.0,1.53,1.92,0,12,18 Sep 44.00 (TWTR1821U44-B),0.0,0.0,12.05,12.35,0,27,
18 Sep 44.00 (TWTR1821I44-E),2.22,0.0,1.66,1.93,0,12,18 Sep 44.00 (TWTR1821U44-E),0.0,0.0,12.20,12.35,0,27,
18 Sep 44.00 (TWTR1821I44-I),0.0,0.0,1.66,1.83,0,12,18 Sep 44.00 (TWTR1821U44-I),11.85,0.0,12.20,12.35,0,27,
18 Sep 44.00 (TWTR1821I44-J),0.0,0.0,1.66,1.92,0,12,18 Sep 44.00 (TWTR1821U44-J),0.0,0.0,12.20,12.35,0,27,
18 Sep 44.00 (TWTR1821I44-K),0.0,0.0,1.66,5.00,0,12,18 Sep 44.00 (TWTR1821U44-K),0.0,0.0,10.00,12.35,0,27,
18 Sep 44.00 (TWTR1821I44-O),0.0,0.0,1.66,1.93,0,12,18 Sep 44.00 (TWTR1821U44-O),12.30,+0.40,12.15,12.35,4,27,
18 Sep 44.00 (TWTR1821I44-OG),0.0,0.0,1.54,1.92,0,12,18 Sep 44.00 (TWTR1821U44-OG),11.85,0.0,12.05,12.35,0,27,
18 Sep 44.00 (TWTR1821I44-P),0.0,0.0,1.66,1.82,0,12,18 Sep 44.00 (TWTR1821U44-P),11.90,0.0,12.20,12.35,0,27,
18 Sep 44.00 (TWTR1821I44-S),0.0,0.0,1.66,1.83,0,12,18 Sep 44.00 (TWTR1821U44-S),0.0,0.0,12.20,12.35,0,27,
18 Sep 44.00 (TWTR1821I44-X),0.0,0.0,1.66,1.82,0,12,18 Sep 44.00 (TWTR1821U44-X),0.0,0.0,12.20,12.35,0,27,
18 Sep 44.00 (TWTR1821I44-Y),0.0,0.0,1.66,1.92,0,12,18 Sep 44.00 (TWTR1821U44-Y),0.0,0.0,11.90,12.35,0,27,
18 Sep 45.00 (TWTR1821I45),1.62,-0.43,1.57,1.66,7,286,18 Sep 45.00 (TWTR1821U45),12.95,+0.50,13.05,13.20,52,20,
18 Sep 45.00 (TWTR1821I45-3),0.0,0.0,1.55,1.75,0,286,18 Sep 45.00 (TWTR1821U45-3),0.0,0.0,12.85,13.20,0,20,
18 Sep 45.00 (TWTR1821I45-4),0.0,0.0,1.49,1.71,0,286,18 Sep 45.00 (TWTR1821U45-4),12.95,+0.50,12.85,13.25,39,20,
18 Sep 45.00 (TWTR1821I45-8),0.0,0.0,1.50,1.74,0,286,18 Sep 45.00 (TWTR1821U45-8),0.0,0.0,13.05,13.20,0,20,
18 Sep 45.00 (TWTR1821I45-A),0.0,0.0,1.55,1.68,0,286,18 Sep 45.00 (TWTR1821U45-A),0.0,0.0,12.95,13.20,0,20,
18 Sep 45.00 (TWTR1821I45-B),0.0,0.0,1.50,1.77,0,286,18 Sep 45.00 (TWTR1821U45-B),0.0,0.0,12.85,13.20,0,20,
18 Sep 45.00 (TWTR1821I45-E),0.0,0.0,1.47,1.75,0,286,18 Sep 45.00 (TWTR1821U45-E),0.0,0.0,13.05,13.20,0,20,
18 Sep 45.00 (TWTR1821I45-I),2.02,0.0,1.57,1.67,0,286,18 Sep 45.00 (TWTR1821U45-I),12.95,+0.50,13.05,13.20,2,20,
18 Sep 45.00 (TWTR1821I45-J),0.0,0.0,1.57,1.76,0,286,18 Sep 45.00 (TWTR1821U45-J),0.0,0.0,13.05,13.20,0,20,
18 Sep 45.00 (TWTR1821I45-K),0.0,0.0,0.0,5.00,0,286,18 Sep 45.00 (TWTR1821U45-K),0.0,0.0,10.50,13.20,0,20,
18 Sep 45.00 (TWTR1821I45-O),1.62,-0.38,1.57,1.66,4,286,18 Sep 45.00 (TWTR1821U45-O),12.95,+0.50,12.90,13.20,8,20,
18 Sep 45.00 (TWTR1821I45-OG),1.73,0.0,1.47,1.75,0,286,18 Sep 45.00 (TWTR1821U45-OG),12.95,0.0,12.85,13.20,3,20,
18 Sep 45.00 (TWTR1821I45-P),1.62,-0.19,1.57,1.66,1,286,18 Sep 45.00 (TWTR1821U45-P),0.0,0.0,13.05,13.20,0,20,
18 Sep 45.00 (TWTR1821I45-S),0.0,0.0,1.57,1.67,0,286,18 Sep 45.00 (TWTR1821U45-S),0.0,0.0,13.05,13.20,0,20,
18 Sep 45.00 (TWTR1821I45-X),1.66,-0.39,1.54,1.69,2,286,18 Sep 45.00 (TWTR1821U45-X),0.0,0.0,13.05,13.20,0,20,
18 Sep 45.00 (TWTR1821I45-Y),0.0,0.0,1.47,1.76,0,286,18 Sep 45.00 (TWTR1821U45-Y),0.0,0.0,12.80,13.20,0,20,
18 Sep 46.00 (TWTR1821I46),0.0,0.0,1.39,1.51,0,0,18 Sep 46.00 (TWTR1821U46),13.95,0.0,13.90,14.05,1,0,
18 Sep 46.00 (TWTR1821I46-3),0.0,0.0,1.39,1.61,0,0,18 Sep 46.00 (TWTR1821U46-3),0.0,0.0,13.70,14.05,0,0,
18 Sep 46.00 (TWTR1821I46-4),0.0,0.0,1.39,1.61,0,0,18 Sep 46.00 (TWTR1821U46-4),0.0,0.0,13.70,14.05,0,0,
18 Sep 46.00 (TWTR1821I46-8),0.0,0.0,1.39,1.61,0,0,18 Sep 46.00 (TWTR1821U46-8),0.0,0.0,13.90,14.05,0,0,
18 Sep 46.00 (TWTR1821I46-A),0.0,0.0,1.39,1.61,0,0,18 Sep 46.00 (TWTR1821U46-A),0.0,0.0,13.75,14.05,0,0,
18 Sep 46.00 (TWTR1821I46-B),0.0,0.0,1.24,1.61,0,0,18 Sep 46.00 (TWTR1821U46-B),0.0,0.0,13.70,14.05,0,0,
18 Sep 46.00 (TWTR1821I46-E),0.0,0.0,1.39,1.62,0,0,18 Sep 46.00 (TWTR1821U46-E),0.0,0.0,13.90,14.05,0,0,
18 Sep 46.00 (TWTR1821I46-I),0.0,0.0,1.39,1.52,0,0,18 Sep 46.00 (TWTR1821U46-I),0.0,0.0,13.90,14.05,0,0,
18 Sep 46.00 (TWTR1821I46-J),0.0,0.0,1.39,1.61,0,0,18 Sep 46.00 (TWTR1821U46-J),0.0,0.0,13.90,14.05,0,0,
18 Sep 46.00 (TWTR1821I46-K),0.0,0.0,1.39,5.00,0,0,18 Sep 46.00 (TWTR1821U46-K),0.0,0.0,11.50,14.05,0,0,
18 Sep 46.00 (TWTR1821I46-O),0.0,0.0,1.39,1.61,0,0,18 Sep 46.00 (TWTR1821U46-O),13.95,0.0,13.80,14.05,1,0,
18 Sep 46.00 (TWTR1821I46-OG),0.0,0.0,1.24,1.61,0,0,18 Sep 46.00 (TWTR1821U46-OG),0.0,0.0,13.75,14.05,0,0,
18 Sep 46.00 (TWTR1821I46-P),0.0,0.0,1.39,1.51,0,0,18 Sep 46.00 (TWTR1821U46-P),0.0,0.0,13.90,14.05,0,0,
18 Sep 46.00 (TWTR1821I46-S),0.0,0.0,1.39,1.52,0,0,18 Sep 46.00 (TWTR1821U46-S),0.0,0.0,13.90,14.05,0,0,
18 Sep 46.00 (TWTR1821I46-X),0.0,0.0,1.39,1.51,0,0,18 Sep 46.00 (TWTR1821U46-X),0.0,0.0,13.90,14.05,0,0,
18 Sep 46.00 (TWTR1821I46-Y),0.0,0.0,1.39,1.61,0,0,18 Sep 46.00 (TWTR1821U46-Y),0.0,0.0,13.70,14.05,0,0,
18 Sep 47.00 (TWTR1821I47),0.0,0.0,1.29,1.38,0,0,18 Sep 47.00 (TWTR1821U47),14.50,0.0,14.70,14.95,0,20,
18 Sep 47.00 (TWTR1821I47-3),0.0,0.0,1.18,1.48,0,0,18 Sep 47.00 (TWTR1821U47-3),0.0,0.0,14.70,14.95,0,20,
18 Sep 47.00 (TWTR1821I47-4),0.0,0.0,1.18,1.48,0,0,18 Sep 47.00 (TWTR1821U47-4),14.50,0.0,14.70,14.95,0,20,
18 Sep 47.00 (TWTR1821I47-8),0.0,0.0,1.18,1.48,0,0,18 Sep 47.00 (TWTR1821U47-8),0.0,0.0,14.70,14.95,0,20,
18 Sep 47.00 (TWTR1821I47-A),0.0,0.0,1.18,1.38,0,0,18 Sep 47.00 (TWTR1821U47-A),0.0,0.0,14.70,14.95,0,20,
18 Sep 47.00 (TWTR1821I47-B),0.0,0.0,1.18,1.48,0,0,18 Sep 47.00 (TWTR1821U47-B),0.0,0.0,14.55,14.95,0,20,
18 Sep 47.00 (TWTR1821I47-E),0.0,0.0,1.19,1.49,0,0,18 Sep 47.00 (TWTR1821U47-E),0.0,0.0,14.70,14.95,0,20,
18 Sep 47.00 (TWTR1821I47-I),0.0,0.0,1.29,1.39,0,0,18 Sep 47.00 (TWTR1821U47-I),0.0,0.0,14.70,14.95,0,20,
18 Sep 47.00 (TWTR1821I47-J),0.0,0.0,1.29,1.38,0,0,18 Sep 47.00 (TWTR1821U47-J),0.0,0.0,14.70,14.95,0,20,
18 Sep 47.00 (TWTR1821I47-K),0.0,0.0,0.0,5.00,0,0,18 Sep 47.00 (TWTR1821U47-K),0.0,0.0,14.70,14.95,0,20,
18 Sep 47.00 (TWTR1821I47-O),0.0,0.0,1.19,1.48,0,0,18 Sep 47.00 (TWTR1821U47-O),0.0,0.0,14.70,14.95,0,20,
18 Sep 47.00 (TWTR1821I47-OG),0.0,0.0,1.19,1.48,0,0,18 Sep 47.00 (TWTR1821U47-OG),0.0,0.0,14.60,14.95,0,20,
18 Sep 47.00 (TWTR1821I47-P),0.0,0.0,1.29,1.38,0,0,18 Sep 47.00 (TWTR1821U47-P),0.0,0.0,14.70,14.95,0,20,
18 Sep 47.00 (TWTR1821I47-S),0.0,0.0,1.29,1.39,0,0,18 Sep 47.00 (TWTR1821U47-S),0.0,0.0,14.70,14.95,0,20,
18 Sep 47.00 (TWTR1821I47-X),0.0,0.0,1.19,1.38,0,0,18 Sep 47.00 (TWTR1821U47-X),0.0,0.0,14.70,14.95,0,20,
18 Sep 47.00 (TWTR1821I47-Y),0.0,0.0,1.29,1.38,0,0,18 Sep 47.00 (TWTR1821U47-Y),0.0,0.0,14.70,14.95,0,20,
18 Sep 48.00 (TWTR1821I48),1.50,0.0,1.17,1.25,0,8,18 Sep 48.00 (TWTR1821U48),0.0,0.0,15.60,15.80,0,0,
18 Sep 48.00 (TWTR1821I48-3),0.0,0.0,1.08,1.34,0,8,18 Sep 48.00 (TWTR1821U48-3),0.0,0.0,15.60,15.80,0,0,
18 Sep 48.00 (TWTR1821I48-4),0.0,0.0,1.08,1.34,0,8,18 Sep 48.00 (TWTR1821U48-4),0.0,0.0,15.60,15.80,0,0,
18 Sep 48.00 (TWTR1821I48-8),0.0,0.0,1.08,1.34,0,8,18 Sep 48.00 (TWTR1821U48-8),0.0,0.0,15.60,15.80,0,0,
18 Sep 48.00 (TWTR1821I48-A),0.0,0.0,1.08,1.34,0,8,18 Sep 48.00 (TWTR1821U48-A),0.0,0.0,15.60,15.80,0,0,
18 Sep 48.00 (TWTR1821I48-B),0.0,0.0,1.08,1.34,0,8,18 Sep 48.00 (TWTR1821U48-B),0.0,0.0,15.35,15.80,0,0,
18 Sep 48.00 (TWTR1821I48-E),1.50,0.0,1.08,1.35,0,8,18 Sep 48.00 (TWTR1821U48-E),0.0,0.0,15.60,15.80,0,0,
18 Sep 48.00 (TWTR1821I48-I),0.0,0.0,1.17,1.25,0,8,18 Sep 48.00 (TWTR1821U48-I),0.0,0.0,15.60,15.80,0,0,
18 Sep 48.00 (TWTR1821I48-J),0.0,0.0,1.17,1.34,0,8,18 Sep 48.00 (TWTR1821U48-J),0.0,0.0,15.60,15.80,0,0,
18 Sep 48.00 (TWTR1821I48-K),0.0,0.0,0.0,5.00,0,8,18 Sep 48.00 (TWTR1821U48-K),0.0,0.0,15.60,15.80,0,0,
18 Sep 48.00 (TWTR1821I48-O),0.0,0.0,1.08,1.35,0,8,18 Sep 48.00 (TWTR1821U48-O),0.0,0.0,15.60,15.80,0,0,
18 Sep 48.00 (TWTR1821I48-OG),0.0,0.0,1.08,1.34,0,8,18 Sep 48.00 (TWTR1821U48-OG),0.0,0.0,15.35,15.80,0,0,
18 Sep 48.00 (TWTR1821I48-P),0.0,0.0,1.17,1.25,0,8,18 Sep 48.00 (TWTR1821U48-P),0.0,0.0,15.60,15.80,0,0,
18 Sep 48.00 (TWTR1821I48-S),0.0,0.0,1.17,1.25,0,8,18 Sep 48.00 (TWTR1821U48-S),0.0,0.0,15.60,15.80,0,0,
18 Sep 48.00 (TWTR1821I48-X),0.0,0.0,1.08,1.35,0,8,18 Sep 48.00 (TWTR1821U48-X),0.0,0.0,15.60,15.80,0,0,
18 Sep 48.00 (TWTR1821I48-Y),0.0,0.0,1.17,1.34,0,8,18 Sep 48.00 (TWTR1821U48-Y),0.0,0.0,15.60,15.80,0,0,
18 Sep 49.00 (TWTR1821I49),1.38,0.0,1.04,1.14,0,4,18 Sep 49.00 (TWTR1821U49),0.0,0.0,16.45,16.70,0,0,
18 Sep 49.00 (TWTR1821I49-3),0.0,0.0,1.04,1.23,0,4,18 Sep 49.00 (TWTR1821U49-3),0.0,0.0,16.45,16.70,0,0,
18 Sep 49.00 (TWTR1821I49-4),0.0,0.0,1.04,1.23,0,4,18 Sep 49.00 (TWTR1821U49-4),0.0,0.0,16.45,16.70,0,0,
18 Sep 49.00 (TWTR1821I49-8),0.0,0.0,1.04,1.23,0,4,18 Sep 49.00 (TWTR1821U49-8),0.0,0.0,16.45,16.70,0,0,
18 Sep 49.00 (TWTR1821I49-A),1.03,0.0,1.04,1.23,0,4,18 Sep 49.00 (TWTR1821U49-A),0.0,0.0,16.45,16.70,0,0,
